,vsini60,vsini85,vsini110,vsini135,vsini160,vsini185,vsini210,vsini235,vsini260
T31000logg3.4,4.263458842111979,3.5457992247184054,3.1662627402306485,3.009293111448115,2.986252492958575,3.0337039207371883,3.1141865251867604,3.208906057938139,3.308383178073757
T31000logg3.6,3.473705903040857,2.6277570786661157,2.229825183311044,2.103604296103617,2.1319035835370093,2.2380877312716834,2.3782459782203285,2.531625055234674,2.6861387861865142
T31000logg3.8,3.466395497022269,2.596462025390694,2.1952980666925885,2.0712198991388324,2.1025969264208997,2.2132465595587423,2.3593883961114113,2.5203402437580276,2.6828997488053905
T31000logg4.0,3.5241630418992225,2.691663697433524,2.306363348291093,2.1855727512904592,2.2134388479111253,2.3179343550762406,2.4572567042675937,2.6115663319761286,2.7678950689226296
T31000logg4.2,3.5772379998424557,2.851683347529503,2.5277444979070416,2.438959725189687,2.4809049746717515,2.5890077184532645,2.7267825985080947,2.8772747114102235,3.029262084238822
T31000logg4.4,3.6140699708644406,2.9565373047689554,2.6571621822080163,2.5739759435598564,2.612725831103224,2.713906938492393,2.8435041026235153,2.985764107644384,3.1302307188359433
T32000logg3.2,7.534835782395964,6.826904437317998,6.298237099619279,5.930974164476432,5.6822452933332395,5.516906331233026,5.403715690179262,5.321627792958714,5.261765317223672
T32000logg3.4,6.975551158232553,6.580530228369344,6.253027043669468,5.999551201559171,5.807046941729246,5.665254414210564,5.557367861767446,5.470674586144801,5.400433890761083
T32000logg3.6,4.205118359970284,3.536232430959871,3.1886814491422633,3.050336505742794,3.037503694903777,3.0895603117102235,3.1700690337587267,3.261489232612739,3.355017724779186
T32000logg3.8,3.216356805343683,2.4840982507802667,2.154861944725647,2.0702423563985364,2.1243468402752987,2.2464333604653466,2.3970273375840847,2.558008581232317,2.7183265381018766
T32000logg4.0,3.4641241483607415,2.736719076333085,2.3988058330468323,2.2969985949413285,2.3296338164790806,2.4298227088804487,2.559003723692961,2.698430200906801,2.837593109027386
T32000logg4.2,3.360830478911221,2.6542815852553403,2.3284940235873623,2.2376088096062907,2.2807939686923446,2.3920404423652326,2.533465368664196,2.687355016030908,2.842772941046096
T33000logg3.2,6.816890615807344,6.507729589940021,6.305236403689169,6.185162117454814,6.12212268389762,6.097575378040302,6.097568208459964,6.115499815535992,6.145904139675538
T33000logg3.4,7.764695757002698,7.043608046982688,6.5130283050874445,6.141290355895338,5.88195142000568,5.69879311425844,5.561772014958592,5.4505080688907475,5.358261070437101
T33000logg3.6,5.435406370105424,4.886900218878344,4.5568607506311505,4.380236865079139,4.300258772547122,4.273365135376091,4.272772275727807,4.284156282759816,4.301674531196168
T33000logg3.8,4.266120438959662,3.706195761882318,3.418016482708747,3.3074634010692754,3.302651544061372,3.350989730512068,3.4214345077229664,3.4989145526618093,3.576745550565543
T33000logg4.0,3.7882494733373964,3.0623444862585685,2.691657087504908,2.5554700131353427,2.557855578139606,2.6325750081881893,2.738212860778519,2.855529772245329,2.974906023235569
T33000logg4.2,3.1358354837853692,2.487433274954928,2.1955957535317676,2.1260099340315635,2.1843821850563745,2.30613988694159,2.4545376128527554,2.612770299786551,2.770491372430014
T34000logg3.4,8.904054457777253,8.17805606945017,7.580250300152121,7.11778048949123,6.761488210558996,6.488120286447489,6.269775225370069,6.083253736861678,5.921648633994789
T34000logg3.6,7.770413555455226,7.180657834687637,6.735147335239203,6.409268216850896,6.167476287684907,5.98356410297808,5.836098855900911,5.708657128787859,5.596265698667341
T34000logg3.8,8.435978833629697,8.013567617629352,7.6646405214322595,7.381289748867671,7.147014500067797,6.948908613893748,6.773643974278536,6.611168418366003,6.460269821061587
T34000logg4.0,3.3301019990395364,2.8651809991139428,2.6626038473335285,2.6292500904412366,2.6934729746620816,2.8025457767001996,2.927064189212911,3.0547390246066692,3.179154521259513
T34000logg4.2,2.996375654574338,2.4800569238062495,2.2583426560041593,2.2245021363083377,2.299642294562682,2.4260552130213173,2.5717208363783013,2.7226043044077857,2.8707011760186427
T34000logg4.4,2.938363863615885,2.4196072966619533,2.1922302512546654,2.1544727075492958,2.2272639425369025,2.3541597527650855,2.5023762419980007,2.657467954990623,2.810976607379026
T35000logg3.4,9.080269998201107,8.427959944187283,7.850809490048489,7.37993743540959,7.00252754783327,6.7067660843486125,6.468542914965786,6.26536111703306,6.08982551813244
T35000logg3.6,7.489380316826543,6.996149461552246,6.614822264872614,6.330021670154666,6.115484618353688,5.950056685324237,5.816661187206858,5.701546123201018,5.5999397060949985
T35000logg3.8,6.694193411191602,6.2284738841946075,5.91507214776804,5.709776760893324,5.573255856592668,5.477045978732511,5.402394417961657,5.33775644090425,5.280657415521094
T35000logg4.0,6.430258015142684,6.221260007698108,6.069517750621992,5.962107866144168,5.883474708032249,5.818974746267756,5.76138713488022,5.7060870463444555,5.6520132642247445
T35000logg4.2,7.85777577976878,7.672065266802715,7.499064610966733,7.343386410851767,7.200038248391692,7.066098320108087,6.9391816639011585,6.81401969700657,6.689365322669292
T36000logg3.6,8.299612264013275,7.757478839985644,7.298839648421727,6.93417106544635,6.644908902191817,6.414619560222631,6.224819813799186,6.058875029049341,5.9103163325620125
T36000logg3.8,8.41338434237303,8.011274362701881,7.659492305275516,7.365618432031956,7.117835771112917,6.906627159415901,6.720567878978641,6.548336569852511,6.386828199877858
T36000logg4.0,5.709530926638712,5.364509911974229,5.154522543167595,5.039560252621654,4.982585916247664,4.953934649770739,4.937302194325411,4.92434385324633,4.912433582419355
